73	79079	0	1004	0	79079	0	0
74	80083	0	1004	0	80083	0	0
75	81087	0	1004	0	81087	0	0
76	82092	0	1005	0	82092	0	0
77	83095	0	1003	0	83095	0	0
78	84100	0	1005	0	84100	0	0
79	85105	0	1005	0	85105	0	0
80	86109	0	1004	0	86109	0	0
81	87113	0	1004	0	87113	0	0
82	88119	0	1006	0	88119	0	0
83	89124	0	1005	0	89124	0	0
84	90129	0	1005	0	90129	0	0
85	91132	0	1003	0	91132	0	0
86	92138	0	1006	0	92138	0	0
87	93143	0	1005	0	93143	0	0
88	94148	0	1005	0	94148	0	0
89	95155	0	1007	0	95155	0	0
90	96160	0	1005	0	96160	0	0
91	97165	0	1005	0	97165	0	0
92	98168	0	1003	0	98168	0	0
93	99173	0	1005	0	99173	0	0
94	100177	0	1004	0	100177	0	0
95	101181	0	1004	0	101181	0	0
96	102185	0	1004	0	102185	0	0
97	103189	0	1004	0	103189	0	0
98	104193	0	1004	0	104193	0	0
99	105197	0	1004	0	105197	0	0
100	106202	0	1005	0	106202	0	0
101	107206	0	1004	0	107206	0	0
102	108210	0	1004	0	108210	0	0
103	109213	0	1003	0	109213	0	0
104	110217	0	1004	0	110217	0	0
105	111220	0	1003	0	111220	0	0
106	112223	0	1003	0	112223	0	0
107	113227	0	1004	0	113227	0	0
108	114232	0	1005	0	114232	0	0
109	115237	0	1005	0	115237	0	0
110	116241	0	1004	0	116241	0	0
111	117246	0	1005	0	117246	0	0
112	118250	0	1004	0	118250	0	0
113	119254	0	1004	0	119254	0	0
114	120259	0	1005	0	120259	0	0
115	121264	0	1005	0	121264	0	0
116	122270	0	1006	0	122270	0	0
117	123273	0	1003	0	123273	0	0
118	124279	0	1006	0	124279	0	0
119	125284	0	1005	0	125284	0	0
120	126289	0	1005	0	126289	0	0
121	127294	0	1005	0	127294	0	0
122	128297	0	1003	0	128297	0	0
123	129301	0	1004	0	129301	0	0
124	130305	0	1004	0	130305	0	0
125	131310	0	1005	0	131310	0	0
126	132314	0	1004	0	132314	0	0
127	133318	0	1004	0	133318	0	0
128	134322	0	1004	0	134322	0	0
129	135326	0	1004	0	135326	0	0
130	136331	0	1005	0	136331	0	0
131	137337	0	1006	0	137337	0	0
132	138341	0	1004	0	138341	0	0
133	139347	0	1006	0	139347	0	0
134	140350	0	1003	0	140350	0	0
135	141353	0	1003	0	141353	0	0
136	142357	0	1004	0	142357	0	0
137	143362	0	1005	0	143362	0	0
138	144366	0	1004	0	144366	0	0
139	145369	0	1003	0	145369	0	0
140	146372	0	1003	0	146372	0	0
141	147376	0	1004	0	147376	0	0
142	148380	0	1004	0	148380	0	0
143	149384	0	1004	0	149384	0	0
144	150389	0	1005	0	150389	0	0
145	151393	0	1004	0	151393	0	0
146	152398	0	1005	0	152398	0	0
147	153403	0	1005	0	153403	0	0
148	154407	0	1004	0	154407	0	0
149	155412	0	1005	0	155412	0	0
150	156417	0	1005	0	156417	0	0
151	157421	0	1004	0	157421	0	0
152	158425	0	1004	0	158425	0	0
153	159429	0	1004	0	159429	0	0
154	160432	0	1003	0	160432	0	0
155	161436	0	1004	0	161436	0	0
156	162440	0	1004	0	162440	0	0
157	163444	0	1004	0	163444	0	0
158	164448	0	1004	0	164448	0	0
159	165452	0	1004	0	165452	0	0
160	166457	0	1005	0	166457	0	0
161	167461	0	1004	0	167461	0	0
162	168465	0	1004	0	168465	0	0
163	169470	0	1005	0	169470	0	0
164	170475	0	1005	0	170475	0	0
165	171479	0	1004	0	171479	0	0
166	172482	0	1003	0	172482	0	0
167	173486	0	1004	0	173486	0	0
168	174490	0	1004	0	174490	0	0
169	175495	0	1005	0	175495	0	0
170	176499	0	1004	0	176499	0	0
171	177504	0	1005	0	177504	0	0
172	178524	0	1020	0	178524	0	0
173	179528	0	1004	0	179528	0	0
174	180533	0	1005	0	180533	0	0
175	181538	0	1005	0	181538	0	0
176	182542	0	1004	0	182542	0	0
177	183546	0	1004	0	183546	0	0
178	184551	0	1005	0	184551	0	0
179	185556	0	1005	0	185556	0	0
180	186561	0	1005	0	186561	0	0
181	187566	0	1005	0	187566	0	0
182	188571	0	1005	0	188571	0	0
183	189574	0	1003	0	189574	0	0
184	190578	0	1004	0	190578	0	0
185	191583	0	1005	0	191583	0	0
186	192588	0	1005	0	192588	0	0
187	193592	0	1004	0	193592	0	0
188	194596	0	1004	0	194596	0	0
189	195601	0	1005	0	195601	0	0
190	197363	0	1762	0	197363	0	0
191	198368	0	1005	0	198368	0	0
192	199372	0	1004	0	199372	0	0
193	200377	0	1005	0	200377	0	0
194	201382	0	1005	0	201382	0	0
195	202386	0	1004	0	202386	0	0
196	203391	0	1005	0	203391	0	0
197	204395	0	1004	0	204395	0	0
198	205400	0	1005	0	205400	0	0
199	206405	0	1005	0	206405	0	0
200	207409	0	1004	0	207409	0	0
201	208414	0	1005	0	208414	0	0
202	209418	0	1004	0	209418	0	0
203	210422	0	1004	0	210422	0	0
204	211426	0	1004	0	211426	0	0
205	212431	0	1005	0	212431	0	0
206	213434	0	1003	0	213434	0	0
207	214439	0	1005	0	214439	0	0
208	215444	0	1005	0	215444	0	0
209	216449	0	1005	0	216449	0	0
210	217454	0	1005	0	217454	0	0
211	218458	0	1004	0	218458	0	0
212	219462	0	1004	0	219462	0	0
213	220467	0	1005	0	220467	0	0
214	221471	0	1004	0	221471	0	0
215	222475	0	1004	0	222475	0	0
216	223479	0	1004	0	223479	0	0
217	224485	0	1006	0	224485	0	0
218	225490	0	1005	0	225490	0	0
219	226495	0	1005	0	226495	0	0
220	227499	0	1004	0	227499	0	0
221	228503	0	1004	0	228503	0	0
222	229507	0	1004	0	229507	0	0
223	230511	0	1004	0	230511	0	0
224	231516	0	1005	0	231516	0	0
225	232521	0	1005	0	232521	0	0
226	233525	0	1004	0	233525	0	0
227	234530	0	1005	0	234530	0	0
228	235534	0	1004	0	235534	0	0
229	236538	0	1004	0	236538	0	0
230	237542	0	1004	0	237542	0	0
231	238545	0	1003	0	238545	0	0
232	239549	0	1004	0	239549	0	0
233	240553	0	1004	0	240553	0	0
234	241557	0	1004	0	241557	0	0
235	242562	0	1005	0	242562	0	0
236	243567	0	1005	0	243567	0	0
237	244572	0	1005	0	244572	0	0
238	245576	0	1004	0	245576	0	0
239	246581	0	1005	0	246581	0	0
240	247585	0	1004	0	247585	0	0
241	248590	0	1005	0	248590	0	0
242	249595	0	1005	0	249595	0	0
243	250599	0	1004	0	250599	0	0
244	251604	0	1005	0	251604	0	0
245	252608	0	1004	0	252608	0	0
246	253613	0	1005	0	253613	0	0
247	254618	0	1005	0	254618	0	0
248	255622	0	1004	0	255622	0	0
249	256627	0	1005	0	256627	0	0
250	257632	0	1005	0	257632	0	0
251	258636	0	1004	0	258636	0	0
252	259640	0	1004	0	259640	0	0
253	260643	0	1003	0	260643	0	0
254	261648	0	1005	0	261648	0	0
255	262653	0	1005	0	262653	0	0
256	263657	0	1004	0	263657	0	0
257	264662	0	1005	0	264662	0	0
258	265666	0	1004	0	265666	0	0
259	266670	0	1004	0	266670	0	0
260	267673	0	1003	0	267673	0	0
261	268678	0	1005	0	268678	0	0
262	269682	0	1004	0	269682	0	0
263	270685	0	1003	0	270685	0	0
264	271689	0	1004	0	271689	0	0
265	272692	0	1003	0	272692	0	0
266	273696	0	1004	0	273696	0	0
267	274700	0	1004	0	274700	0	0
268	275705	0	1005	0	275705	0	0
269	276710	0	1005	0	276710	0	0
270	277713	0	1003	0	277713	0	0
271	278717	0	1004	0	278717	0	0
272	279721	0	1004	0	279721	0	0
273	280726	0	1005	0	280726	0	0
274	281730	0	1004	0	281730	0	0
275	282734	0	1004	0	282734	0	0
276	283738	0	1004	0	283738	0	0
277	284742	0	1004	0	284742	0	0
278	285746	0	1004	0	285746	0	0
279	286749	0	1003	0	286749	0	0
280	287752	0	1003	0	287752	0	0
281	288756	0	1004	0	288756	0	0
282	289761	0	1005	0	289761	0	0
283	290766	0	1005	0	290766	0	0
284	291771	0	1005	0	291771	0	0
285	292776	0	1005	0	292776	0	0
286	293780	0	1004	0	293780	0	0
287	294784	0	1004	0	294784	0	0
288	295787	0	1003	0	295787	0	0
289	296791	0	1004	0	296791	0	0
290	297797	0	1006	0	297797	0	0
291	298801	0	1004	0	298801	0	0
292	299806	0	1005	0	299806	0	0
293	300810	0	1004	0	300810	0	0
294	301815	0	1005	0	301815	0	0
295	302820	0	1005	0	302820	0	0
296	303824	0	1004	0	303824	0	0
297	304828	0	1004	0	304828	0	0
298	305833	0	1005	0	305833	0	0
299	306838	0	1005	0	306838	0	0
300	307842	0	1004	0	307842	0	0
301	308847	0	1005	0	308847	0	0
302	309852	0	1005	0	309852	0	0
303	310857	0	1005	0	310857	0	0
304	311871	0	1014	0	311871	0	0
305	312875	0	1004	0	312875	0	0
306	313880	0	1005	0	313880	0	0
307	314885	0	1005	0	314885	0	0
308	315889	0	1004	0	315889	0	0
309	316894	0	1005	0	316894	0	0
310	317899	0	1005	0	317899	0	0
311	318903	0	1004	0	318903	0	0
312	319906	0	1003	0	319906	0	0
313	320910	0	1004	0	320910	0	0
314	321914	0	1004	0	321914	0	0
315	322919	0	1005	0	322919	0	0
316	323923	0	1004	0	323923	0	0
317	324927	0	1004	0	324927	0	0
318	325931	0	1004	0	325931	0	0
319	326936	0	1005	0	326936	0	0
320	327941	0	1005	0	327941	0	0
321	328945	0	1004	0	328945	0	0
322	329950	0	1005	0	329950	0	0
323	330954	0	1004	0	330954	0	0
324	331959	0	1005	0	331959	0	0
325	332963	0	1004	0	332963	0	0
326	333968	0	1005	0	333968	0	0
327	334973	0	1005	0	334973	0	0
328	335978	0	1005	0	335978	0	0
329	336983	0	1005	0	336983	0	0
330	337987	0	1004	0	337987	0	0
331	338992	0	1005	0	338992	0	0
332	339996	0	1004	0	339996	0	0
333	341001	0	1005	0	341001	0	0
334	342006	0	1005	0	342006	0	0
335	343010	0	1004	0	343010	0	0
336	344015	0	1005	0	344015	0	0
337	345019	0	1004	0	345019	0	0
338	346024	0	1005	0	346024	0	0
339	347028	0	1004	0	347028	0	0
340	348032	0	1004	0	348032	0	0
341	349036	0	1004	0	349036	0	0
342	350041	0	1005	0	350041	0	0
343	351046	0	1005	0	351046	0	0
344	352050	0	1004	0	352050	0	0
345	353054	0	1004	0	353054	0	0
346	354059	0	1005	0	354059	0	0
347	355064	0	1005	0	355064	0	0
348	356069	0	1005	0	356069	0	0
349	357075	0	1006	0	357075	0	0
350	358080	0	1005	0	358080	0	0
351	359085	0	1005	0	359085	0	0
352	360088	0	1003	0	360088	0	0
353	361093	0	1005	0	361093	0	0
354	362097	0	1004	0	362097	0	0
355	363101	0	1004	0	363101	0	0
356	364105	0	1004	0	364105	0	0
357	365109	0	1004	0	365109	0	0
358	366117	0	1008	0	366117	0	0
359	367122	0	1005	0	367122	0	0
360	368127	0	1005	0	368127	0	0
361	369132	0	1005	0	369132	0	0
362	370135	0	1003	0	370135	0	0
363	371141	0	1006	0	371141	0	0
364	372147	0	1006	0	372147	0	0
365	373152	0	1005	0	373152	0	0
366	374156	0	1004	0	374156	0	0
367	375160	0	1004	0	375160	0	0
368	376163	0	1003	0	376163	0	0
369	377168	0	1005	0	377168	0	0
370	378171	0	1003	0	378171	0	0
371	379175	0	1004	0	379175	0	0
372	380178	0	1003	0	380178	0	0
373	381183	0	1005	0	381183	0	0
374	382187	0	1004	0	382187	0	0
375	383192	0	1005	0	383192	0	0
376	384197	0	1005	0	384197	0	0
377	385202	0	1005	0	385202	0	0
378	386207	0	1005	0	386207	0	0
379	387212	0	1005	0	387212	0	0
380	388216	0	1004	0	388216	0	0
381	389220	0	1004	0	389220	0	0
382	390225	0	1005	0	390225	0	0
383	391229	0	1004	0	391229	0	0
384	392234	0	1005	0	392234	0	0
385	393239	0	1005	0	393239	0	0
386	394242	0	1003	0	394242	0	0
387	395246	0	1004	0	395246	0	0
388	396251	0	1005	0	396251	0	0
389	397255	0	1004	0	397255	0	0
390	398259	0	1004	0	398259	0	0
391	399263	0	1004	0	399263	0	0
392	400268	0	1005	0	400268	0	0
393	401273	0	1005	0	401273	0	0
394	402278	0	1005	0	402278	0	0
395	403282	0	1004	0	403282	0	0
396	404286	0	1004	0	404286	0	0
397	405290	0	1004	0	405290	0	0
398	406294	0	1004	0	406294	0	0
399	407299	0	1005	0	407299	0	0
400	408304	0	1005	0	408304	0	0
401	409309	0	1005	0	409309	0	0
402	410313	0	1004	0	410313	0	0
403	411318	0	1005	0	411318	0	0
404	412322	0	1004	0	412322	0	0
405	413327	0	1005	0	413327	0	0
406	414332	0	1005	0	414332	0	0
407	415337	0	1005	0	415337	0	0
408	416340	0	1003	0	416340	0	0
409	417344	0	1004	0	417344	0	0
410	418349	0	1005	0	418349	0	0
411	419354	0	1005	0	419354	0	0
412	420359	0	1005	0	420359	0	0
413	421363	0	1004	0	421363	0	0
414	422368	0	1005	0	422368	0	0
415	423372	0	1004	0	423372	0	0
416	424377	0	1005	0	424377	0	0
417	425381	0	1004	0	425381	0	0
418	426384	0	1003	0	426384	0	0
419	427389	0	1005	0	427389	0	0
420	428393	0	1004	0	428393	0	0
421	429398	0	1005	0	429398	0	0
422	430403	0	1005	0	430403	0	0
423	431408	0	1005	0	431408	0	0
424	432412	0	1004	0	432412	0	0
425	433417	0	1005	0	433417	0	0
426	434421	0	1004	0	434421	0	0
427	435426	0	1005	0	435426	0	0
428	436430	0	1004	0	436430	0	0
429	437434	0	1004	0	437434	0	0
430	438437	0	1003	0	438437	0	0
431	439442	0	1005	0	439442	0	0
432	440447	0	1005	0	440447	0	0
433	441451	0	1004	0	441451	0	0
434	442456	0	1005	0	442456	0	0
435	443461	0	1005	0	443461	0	0
436	444464	0	1003	0	444464	0	0
437	445468	0	1004	0	445468	0	0
438	446471	0	1003	0	446471	0	0
439	447476	0	1005	0	447476	0	0
440	448481	0	1005	0	448481	0	0
441	449485	0	1004	0	449485	0	0
442	450490	0	1005	0	450490	0	0
443	451495	0	1005	0	451495	0	0
444	452500	0	1005	0	452500	0	0
445	453504	0	1004	0	453504	0	0
446	454509	0	1005	0	454509	0	0
447	455513	0	1004	0	455513	0	0
448	456518	0	1005	0	456518	0	0
449	457523	0	1005	0	457523	0	0
450	458528	0	1005	0	458528	0	0
451	459533	0	1005	0	459533	0	0
452	460538	0	1005	0	460538	0	0
453	461543	0	1005	0	461543	0	0
454	462546	0	1003	0	462546	0	0
455	463551	0	1005	0	463551	0	0
456	464556	0	1005	0	464556	0	0
457	465559	0	1003	0	465559	0	0
458	466562	0	1003	0	466562	0	0
459	467565	0	1003	0	467565	0	0
460	468570	0	1005	0	468570	0	0
461	469575	0	1005	0	469575	0	0
462	470578	0	1003	0	470578	0	0
463	471581	0	1003	0	471581	0	0
464	472586	0	1005	0	472586	0	0
465	473591	0	1005	0	473591	0	0
466	474596	0	1005	0	474596	0	0
467	475600	0	1004	0	475600	0	0
468	476605	0	1005	0	476605	0	0
469	477609	0	1004	0	477609	0	0
470	478614	0	1005	0	478614	0	0
471	479618	0	1004	0	479618	0	0
472	480622	0	1004	0	480622	0	0
473	481627	0	1005	0	481627	0	0
474	482630	0	1003	0	482630	0	0
475	483634	0	1004	0	483634	0	0
476	484639	0	1005	0	484639	0	0
477	485643	0	1004	0	485643	0	0
478	486647	0	1004	0	486647	0	0
479	487651	0	1004	0	487651	0	0
480	488655	0	1004	0	488655	0	0
481	489659	0	1004	0	489659	0	0
482	490663	0	1004	0	490663	0	0
483	491668	0	1005	0	491668	0	0
484	492673	0	1005	0	492673	0	0
485	493678	0	1005	0	493678	0	0
486	494683	0	1005	0	494683	0	0
487	495687	0	1004	0	495687	0	0
488	496692	0	1005	0	496692	0	0
489	497697	0	1005	0	497697	0	0
490	498702	0	1005	0	498702	0	0
491	499707	0	1005	0	499707	0	0
492	500712	0	1005	0	500712	0	0
493	501717	0	1005	0	501717	0	0
494	502721	0	1004	0	502721	0	0
495	503725	0	1004	0	503725	0	0
496	504730	0	1005	0	504730	0	0
497	505734	0	1004	0	505734	0	0
498	506738	0	1004	0	506738	0	0
499	508045	0	1307	0	508045	0	0
500	509050	0	1005	0	509050	0	0
501	510054	0	1004	0	510054	0	0
502	511059	0	1005	0	511059	0	0
503	512062	0	1003	0	512062	0	0
504	513066	0	1004	0	513066	0	0
505	514069	0	1003	0	514069	0	0
506	515074	0	1005	0	515074	0	0
507	516079	0	1005	0	516079	0	0
508	517084	0	1005	0	517084	0	0
509	518088	0	1004	0	518088	0	0
510	519094	0	1006	0	519094	0	0
511	520098	0	1004	0	520098	0	0
512	521103	0	1005	0	521103	0	0
513	522107	0	1004	0	522107	0	0
514	523112	0	1005	0	523112	0	0
515	524121	0	1009	0	524121	0	0
516	525127	0	1006	0	525127	0	0
517	526132	0	1005	0	526132	0	0
518	527137	0	1005	0	527137	0	0
519	528143	0	1006	0	528143	0	0
520	529147	0	1004	0	529147	0	0
521	530151	0	1004	0	530151	0	0
522	531156	0	1005	0	531156	0	0
523	532160	0	1004	0	532160	0	0
524	533165	0	1005	0	533165	0	0
525	534169	0	1004	0	534169	0	0
526	535172	0	1003	0	535172	0	0
527	536175	0	1003	0	536175	0	0
528	537180	0	1005	0	537180	0	0
529	538185	0	1005	0	538185	0	0
530	539191	0	1006	0	539191	0	0
531	540195	0	1004	0	540195	0	0
532	541200	0	1005	0	541200	0	0
533	542204	0	1004	0	542204	0	0
534	543209	0	1005	0	543209	0	0
535	544213	0	1004	0	544213	0	0
536	545218	0	1005	0	545218	0	0
537	546222	0	1004	0	546222	0	0
538	547226	0	1004	0	547226	0	0
539	548229	0	1003	0	548229	0	0
540	549233	0	1004	0	549233	0	0
541	550238	0	1005	0	550238	0	0
542	551242	0	1004	0	551242	0	0
543	552247	0	1005	0	552247	0	0
544	553252	0	1005	0	553252	0	0
545	554257	0	1005	0	554257	0	0
546	555262	0	1005	0	555262	0	0
547	556266	0	1004	0	556266	0	0
548	557271	0	1005	0	557271	0	0
549	558275	0	1004	0	558275	0	0
550	559280	0	1005	0	559280	0	0
551	560285	0	1005	0	560285	0	0
552	561289	0	1004	0	561289	0	0
553	562294	0	1005	0	562294	0	0
554	563299	0	1005	0	563299	0	0
555	564303	0	1004	0	564303	0	0
556	565308	0	1005	0	565308	0	0
557	566313	0	1005	0	566313	0	0
558	567317	0	1004	0	567317	0	0
559	568322	0	1005	0	568322	0	0
560	569326	0	1004	0	569326	0	0
561	570331	0	1005	0	570331	0	0
562	571334	0	1003	0	571334	0	0
563	572338	0	1004	0	572338	0	0
564	573343	0	1005	0	573343	0	0
565	574347	0	1004	0	574347	0	0
566	575351	0	1004	0	575351	0	0
567	576357	0	1006	0	576357	0	0
568	577360	0	1003	0	577360	0	0
569	578364	0	1004	0	578364	0	0
570	579368	0	1004	0	579368	0	0
571	580372	0	1004	0	580372	0	0
572	581377	0	1005	0	581377	0	0
573	582381	0	1004	0	582381	0	0
574	583384	0	1003	0	583384	0	0
575	584387	0	1003	0	584387	0	0
576	585391	0	1004	0	585391	0	0
577	586395	0	1004	0	586395	0	0
578	587400	0	1005	0	587400	0	0
579	588405	0	1005	0	588405	0	0
580	589409	0	1004	0	589409	0	0
581	590414	0	1005	0	590414	0	0
582	591419	0	1005	0	591419	0	0
583	592423	0	1004	0	592423	0	0
584	593428	0	1005	0	593428	0	0
585	594433	0	1005	0	594433	0	0
586	595437	0	1004	0	595437	0	0
587	596442	0	1005	0	596442	0	0
588	597445	0	1003	0	597445	0	0
589	598448	0	1003	0	598448	0	0
590	599453	0	1005	0	599453	0	0
591	600458	0	1005	0	600458	0	0
592	601463	0	1005	0	601463	0	0
593	602467	0	1004	0	602467	0	0
594	603472	0	1005	0	603472	0	0
595	604477	0	1005	0	604477	0	0
596	605481	0	1004	0	605481	0	0
597	606487	0	1006	0	606487	0	0
598	607491	0	1004	0	607491	0	0
599	608495	0	1004	0	608495	0	0
600	609500	0	1005	0	609500	0	0
601	610505	0	1005	0	610505	0	0
602	611509	0	1004	0	611509	0	0
603	612513	0	1004	0	612513	0	0
604	613516	0	1003	0	613516	0	0
605	614521	0	1005	0	614521	0	0
606	615525	0	1004	0	615525	0	0
607	616528	0	1003	0	616528	0	0
608	617532	0	1004	0	617532	0	0
609	618537	0	1005	0	618537	0	0
610	619542	0	1005	0	619542	0	0
611	620546	0	1004	0	620546	0	0
612	621551	0	1005	0	621551	0	0
613	622555	0	1004	0	622555	0	0
614	623560	0	1005	0	623560	0	0
615	624565	0	1005	0	624565	0	0
616	625569	0	1004	0	625569	0	0
617	626574	0	1005	0	626574	0	0
618	627578	0	1004	0	627578	0	0
619	628583	0	1005	0	628583	0	0
620	629588	0	1005	0	629588	0	0
621	630592	0	1004	0	630592	0	0
622	631597	0	1005	0	631597	0	0
623	632601	0	1004	0	632601	0	0
624	633604	0	1003	0	633604	0	0
625	634609	0	1005	0	634609	0	0
626	635614	0	1005	0	635614	0	0
627	636618	0	1004	0	636618	0	0
628	637623	0	1005	0	637623	0	0
629	638628	0	1005	0	638628	0	0
630	639634	0	1006	0	639634	0	0
631	640639	0	1005	0	640639	0	0
632	641644	0	1005	0	641644	0	0
633	642648	0	1004	0	642648	0	0
634	643653	0	1005	0	643653	0	0
635	644658	0	1005	0	644658	0	0
636	645662	0	1004	0	645662	0	0
637	646667	0	1005	0	646667	0	0
638	647672	0	1005	0	647672	0	0
639	648676	0	1004	0	648676	0	0
640	649681	0	1005	0	649681	0	0
641	650685	0	1004	0	650685	0	0
642	651690	0	1005	0	651690	0	0
643	652694	0	1004	0	652694	0	0
644	653699	0	1005	0	653699	0	0
645	654703	0	1004	0	654703	0	0
646	655708	0	1005	0	655708	0	0
647	656713	0	1005	0	656713	0	0
648	657717	0	1004	0	657717	0	0
649	658722	0	1005	0	658722	0	0
650	659727	0	1005	0	659727	0	0
651	660731	0	1004	0	660731	0	0
652	661736	0	1005	0	661736	0	0
653	662741	0	1005	0	662741	0	0
654	663745	0	1004	0	663745	0	0
655	664748	0	1003	0	664748	0	0
656	665751	0	1003	0	665751	0	0
657	666756	0	1005	0	666756	0	0
658	667761	0	1005	0	667761	0	0
659	668765	0	1004	0	668765	0	0
660	669770	0	1005	0	669770	0	0
661	670774	0	1004	0	670774	0	0
662	671779	0	1005	0	671779	0	0
663	672784	0	1005	0	672784	0	0
664	673789	0	1005	0	673789	0	0
665	674793	0	1004	0	674793	0	0
666	675798	0	1005	0	675798	0	0
667	676801	0	1003	0	676801	0	0
668	677805	0	1004	0	677805	0	0
669	678808	0	1003	0	678808	0	0
670	679813	0	1005	0	679813	0	0
671	680818	0	1005	0	680818	0	0
672	681822	0	1004	0	681822	0	0
673	682827	0	1005	0	682827	0	0
674	683831	0	1004	0	683831	0	0
675	684836	0	1005	0	684836	0	0
676	685840	0	1004	0	685840	0	0
677	686843	0	1003	0	686843	0	0
678	687848	0	1005	0	687848	0	0
679	688853	0	1005	0	688853	0	0
680	689857	0	1004	0	689857	0	0
681	690871	0	1014	0	690871	0	0
682	691875	0	1004	0	691875	0	0
683	692880	0	1005	0	692880	0	0
684	693885	0	1005	0	693885	0	0
685	694890	0	1005	0	694890	0	0
686	695894	0	1004	0	695894	0	0
687	696899	0	1005	0	696899	0	0
688	697903	0	1004	0	697903	0	0
689	698908	0	1005	0	698908	0	0
690	699913	0	1005	0	699913	0	0
691	700918	0	1005	0	700918	0	0
692	701922	0	1004	0	701922	0	0
693	702927	0	1005	0	702927	0	0
694	703932	0	1005	0	703932	0	0
695	704936	0	1004	0	704936	0	0
696	705940	0	1004	0	705940	0	0
697	706944	0	1004	0	706944	0	0
698	707949	0	1005	0	707949	0	0
699	708953	0	1004	0	708953	0	0
700	709957	0	1004	0	709957	0	0
701	710960	0	1003	0	710960	0	0
702	711965	0	1005	0	711965	0	0
703	712969	0	1004	0	712969	0	0
704	713974	0	1005	0	713974	0	0
705	714979	0	1005	0	714979	0	0
706	715984	0	1005	0	715984	0	0
707	716988	0	1004	0	716988	0	0
708	717992	0	1004	0	717992	0	0
709	718997	0	1005	0	718997	0	0
710	720002	0	1005	0	720002	0	0
711	721006	0	1004	0	721006	0	0
712	722010	0	1004	0	722010	0	0
713	723015	0	1005	0	723015	0	0
714	724020	0	1005	0	724020	0	0
715	725024	0	1004	0	725024	0	0
716	726028	0	1004	0	726028	0	0
717	727031	0	1003	0	727031	0	0
718	728035	0	1004	0	728035	0	0
719	729038	0	1003	0	729038	0	0
720	730043	0	1005	0	730043	0	0
721	731048	0	1005	0	731048	0	0
722	732052	0	1004	0	732052	0	0
723	733057	0	1005	0	733057	0	0
724	734061	0	1004	0	734061	0	0
725	735064	0	1003	0	735064	0	0
726	736068	0	1004	0	736068	0	0
727	737073	0	1005	0	737073	0	0
728	738078	0	1005	0	738078	0	0
729	739083	0	1005	0	739083	0	0
730	740087	0	1004	0	740087	0	0
731	741093	0	1006	0	741093	0	0
732	742096	0	1003	0	742096	0	0
733	743100	0	1004	0	743100	0	0
734	744104	0	1004	0	744104	0	0
735	745109	0	1005	0	745109	0	0
736	746113	0	1004	0	746113	0	0
737	747121	0	1008	0	747121	0	0
738	748127	0	1006	0	748127	0	0
739	749132	0	1005	0	749132	0	0
